record_id,country_code,country_name,region,income_level,date,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,avg_weekly_temp,max_hourly_temp,extreme_heat_hours,avg_humidity,avg_aerosol_depth,max_aerosol_depth
102,USA,United States,North America,High,2016-12-11,37.09,-95.71,331,0.14,0.62,41.3,0,0,0,0,0.0,-7,41.3,21.7,5.9,19.5,0.5,81.3,66062,64.4,91.8,-0.48892857142857143,11.05,0,75.0272619047619,0.12648809523809515,0.47
103,USA,United States,North America,High,2016-12-18,37.09,-95.71,331,0.97,0.5,114.1,0,0,0,0,67.5,105,78.3,29.3,5.5,12.5,0.0,81.8,66062,70.4,100.0,-2.132857142857143,8.11,0,75.56035714285714,0.04755952380952382,0.22
104,USA,United States,North America,High,2016-12-25,37.09,-95.71,331,2.28,0.16,62.9,0,0,0,0,27.4,61,48.4,24.2,7.0,24.3,0.0,80.4,66062,67.8,100.0,5.559107142857142,21.38,0,66.24345238095238,0.05470238095238078,0.42
105,USA,United States,North America,High,2017-01-01,37.09,-95.71,331,1.36,0.48,98.9,0,0,0,0,73.0,91,66.9,33.8,2.2,21.7,3.4,86.9,66168,67.1,99.9,-1.5444047619047618,13.99,0,69.74511904761906,0.06386904761904748,0.3
106,USA,United States,North America,High,2017-01-08,37.09,-95.71,331,7.48,0.41,103.3,0,0,0,0,18.0,32,61.0,31.0,3.2,12.1,0.8,82.9,66168,60.3,100.0,2.1770833333333335,19.83,0,76.04916666666666,0.09726190476190474,0.47
107,USA,United States,North America,High,2017-01-15,37.09,-95.71,331,3.86,-0.12,96.5,0,0,0,0,36.6,35,70.1,30.9,5.8,22.7,0.0,85.2,66168,76.1,99.0,6.13875,14.92,0,87.70928571428571,0.14369047619047623,0.53
108,USA,United States,North America,High,2017-01-22,37.09,-95.71,331,7.21,-0.48,109.9,0,0,0,0,46.2,70,62.9,27.2,7.4,21.4,9.1,84.7,66168,62.5,100.0,3.551428571428571,19.08,0,73.04976190476191,0.05357142857142844,0.62
109,USA,United States,North America,High,2017-01-29,37.09,-95.71,331,11.22,0.58,42.2,0,0,0,0,53.5,92,69.9,39.3,7.0,17.8,10.8,80.7,66168,69.0,95.5,3.377619047619047,16.83,0,68.4085119047619,0.08750000000000001,0.25
110,USA,United States,North America,High,2017-02-05,37.09,-95.71,331,8.61,0.88,115.1,1,0,0,1,66.9,91,70.7,36.0,2.6,21.7,19.1,81.2,66274,71.6,95.3,8.355952380952381,23.18,0,77.40958333333333,0.09553571428571425,0.31
111,USA,United States,North America,High,2017-02-12,37.09,-95.71,331,9.63,-0.14,158.8,1,0,0,1,18.3,53,50.0,36.6,3.3,19.4,17.6,82.9,66274,80.6,98.3,8.32529761904762,19.91,0,70.0747619047619,0.11059523809523804,0.52
112,USA,United States,North America,High,2017-02-19,37.09,-95.71,331,7.48,0.97,166.9,0,0,0,0,52.2,87,73.4,32.1,2.5,18.5,8.6,85.4,66274,67.7,100.0,11.177440476190476,23.49,0,73.90922619047619,0.11601190476190486,1.11
113,USA,United States,North America,High,2017-02-26,37.09,-95.71,331,9.62,0.78,79.0,0,0,0,0,39.4,46,60.5,36.3,0.9,19.5,16.6,81.4,66274,79.3,94.4,9.407142857142858,21.04,0,69.90357142857142,0.11869047619047618,0.76
114,USA,United States,North America,High,2017-03-05,37.09,-95.71,331,10.45,0.62,106.6,0,0,0,0,85.8,152,70.9,27.5,5.4,9.7,17.0,77.7,66380,69.3,97.4,11.06470238095238,26.29,0,66.19375,0.19369047619047602,0.69
115,USA,United States,North America,High,2017-03-12,37.09,-95.71,331,11.34,-0.22,82.5,0,0,0,0,0.0,3,46.2,14.5,4.5,23.0,21.1,83.7,66380,71.8,94.3,7.04047619047619,24.45,0,71.32285714285715,0.17148809523809516,0.67
116,USA,United States,North America,High,2017-03-19,37.09,-95.71,331,9.44,0.22,122.6,0,0,0,0,33.0,46,51.1,27.0,4.3,20.3,17.9,81.7,66380,66.0,100.0,16.731726190476188,29.74,0,70.72619047619048,0.23696428571428568,0.71
117,USA,United States,North America,High,2017-03-26,37.09,-95.71,331,10.7,-0.33,47.0,0,0,0,0,72.7,113,72.7,31.9,5.3,18.0,12.9,79.2,66380,74.4,95.2,12.379345238095238,22.89,0,80.68767857142858,0.26523809523809516,1.19
118,USA,United States,North America,High,2017-04-02,37.09,-95.71,331,11.93,-0.62,192.4,1,0,0,1,3.1,-7,54.9,34.1,2.0,18.8,28.5,81.4,66486,73.0,100.0,13.280119047619047,26.58,0,74.06982142857143,0.1805952380952381,0.83
119,USA,United States,North America,High,2017-04-09,37.09,-95.71,331,9.07,0.09,87.5,0,0,0,0,0.0,-7,70.1,39.3,1.9,14.9,13.0,80.5,66486,77.0,100.0,18.151785714285715,26.21,0,73.3919642857143,0.22666666666666652,0.75
120,USA,United States,North America,High,2017-04-16,37.09,-95.71,331,10.42,-0.27,136.8,0,0,0,0,20.6,17,57.4,36.8,6.0,17.2,13.9,82.3,66486,62.2,100.0,16.409940476190474,25.91,0,81.67535714285715,0.4147619047619048,1.7
121,USA,United States,North America,High,2017-04-23,37.09,-95.71,331,9.88,1.64,126.2,1,0,0,1,16.0,26,42.4,44.3,3.0,27.9,27.7,82.7,66486,67.3,100.0,14.139404761904762,25.34,0,77.1047619047619,0.30952380952380953,1.12
122,USA,United States,North America,High,2017-04-30,37.09,-95.71,331,11.54,0.29,89.8,1,0,0,1,33.7,44,52.5,35.1,11.2,13.2,25.7,83.8,66486,76.6,99.3,13.57672619047619,27.09,0,71.40446428571428,0.153452380952381,0.92
123,USA,United States,North America,High,2017-05-07,37.09,-95.71,331,7.2,0.26,107.0,0,0,0,0,63.2,113,94.9,34.2,6.0,19.5,7.1,83.0,66592,71.7,98.3,19.989821428571428,27.31,0,80.61017857142858,0.22976190476190494,0.74
124,USA,United States,North America,High,2017-05-14,37.09,-95.71,331,11.36,-0.45,143.8,0,0,0,0,27.1,60,57.2,16.5,3.5,23.5,20.0,81.3,66592,65.8,96.9,20.60440476190476,28.3,0,80.98595238095238,0.24190476190476187,0.8
125,USA,United States,North America,High,2017-05-21,37.09,-95.71,331,6.71,-0.97,129.1,0,0,0,0,65.6,76,82.1,24.7,8.7,18.7,8.6,86.1,66592,71.9,95.8,18.54654761904762,30.15,0,76.46095238095238,0.1776785714285715,0.74
126,USA,United States,North America,High,2017-05-28,37.09,-95.71,331,5.03,-0.15,118.1,0,0,0,0,23.6,47,70.9,34.3,0.0,19.1,9.7,84.5,66592,63.4,100.0,21.753333333333334,28.32,0,77.57904761904763,0.2585119047619047,0.79
127,USA,United States,North America,High,2017-06-04,37.09,-95.71,331,4.02,0.47,106.4,0,0,0,0,55.0,68,68.0,23.8,0.0,19.2,8.0,81.9,66698,71.3,99.4,22.083511904761906,29.11,0,76.49464285714286,0.2399404761904762,0.7
128,USA,United States,North America,High,2017-06-11,37.09,-95.71,331,3.68,-0.06,106.5,0,0,0,0,27.8,53,60.3,31.3,7.7,15.9,5.2,80.6,66698,68.1,100.0,26.062440476190474,30.89,0,83.39678571428571,0.2236904761904761,0.49
129,USA,United States,North America,High,2017-06-18,37.09,-95.71,331,2.82,0.1,32.7,0,0,0,0,46.1,45,71.6,35.7,2.4,20.6,4.6,84.7,66698,74.5,100.0,23.46434523809524,30.68,0,73.69791666666667,0.15291666666666673,0.52
130,USA,United States,North America,High,2017-06-25,37.09,-95.71,331,2.39,0.09,70.5,0,0,0,0,27.6,42,61.7,36.3,5.8,21.7,2.6,80.4,66698,83.4,90.7,23.898988095238096,30.81,0,74.21976190476191,0.22785714285714279,0.64
131,USA,United States,North America,High,2017-07-02,37.09,-95.71,331,5.68,-0.12,106.2,0,0,0,0,44.5,98,52.2,35.5,10.2,13.4,9.8,81.7,66803,65.2,99.9,24.99357142857143,34.22,7,81.26672619047619,0.2632738095238093,0.61
132,USA,United States,North America,High,2017-07-09,37.09,-95.71,331,-3.04,0.26,79.2,0,0,0,0,81.1,131,97.3,31.9,4.7,17.6,0.0,76.3,66803,59.0,98.6,27.475952380952382,34.84,24,78.00255952380952,0.15202380952380942,0.29
133,USA,United States,North America,High,2017-07-16,37.09,-95.71,331,1.73,-0.57,43.3,0,0,0,0,34.6,49,60.5,32.6,3.3,20.9,11.6,80.2,66803,71.9,98.8,28.907083333333336,39.25,50,64.205,0.14958333333333332,0.24
134,USA,United States,North America,High,2017-07-23,37.09,-95.71,331,-0.48,-0.39,73.6,0,0,0,0,47.9,39,64.2,33.4,3.8,15.2,0.0,81.9,66803,60.7,100.0,28.134821428571428,37.54,33,67.15708333333333,0.22630952380952374,0.45
135,USA,United States,North America,High,2017-07-30,37.09,-95.71,331,0.57,0.82,88.8,0,0,0,0,28.7,45,52.5,30.5,6.0,14.3,0.0,87.1,66803,65.6,98.2,24.66202380952381,33.51,12,63.05916666666667,0.29613095238095244,0.83
136,USA,United States,North America,High,2017-08-06,37.09,-95.71,331,-2.77,0.31,52.0,0,0,0,0,80.3,138,85.8,22.9,5.6,22.3,0.0,80.3,66909,73.2,100.0,23.51154761904762,30.91,0,79.93785714285714,0.492083333333333,1.15
137,USA,United States,North America,High,2017-08-13,37.09,-95.71,331,-5.94,-0.27,133.6,0,0,0,0,21.1,2,63.7,32.9,8.9,20.9,0.0,79.7,66909,79.2,96.0,25.467559523809523,33.8,7,80.08910714285715,0.2805952380952383,0.81
138,USA,United States,North America,High,2017-08-20,37.09,-95.71,331,-5.41,-0.08,92.9,0,0,0,0,54.6,89,48.2,26.1,0.0,24.4,0.0,86.9,66909,73.9,94.8,24.62672619047619,33.82,9,72.54565476190476,0.1535714285714286,0.41
139,USA,United States,North America,High,2017-08-27,37.09,-95.71,331,-4.32,-0.55,18.0,0,1,0,1,45.6,88,77.6,24.4,4.4,10.1,0.0,78.8,66909,71.8,92.8,22.829345238095236,31.49,0,69.92208333333333,0.22946428571428581,0.4
140,USA,United States,North America,High,2017-09-03,37.09,-95.71,331,-5.49,0.04,52.9,0,0,0,0,29.2,50,54.0,30.1,6.6,18.5,0.0,81.4,67015,69.5,99.3,22.568511904761902,36.14,14,57.881666666666675,0.3051190476190481,1.2
141,USA,United States,North America,High,2017-09-10,37.09,-95.71,331,-5.21,0.85,59.4,0,0,0,0,40.7,72,58.9,40.1,6.1,18.0,0.0,78.9,67015,62.1,94.1,22.71708333333333,33.74,12,58.32422619047619,0.2532738095238097,0.54
142,USA,United States,North America,High,2017-09-17,37.09,-95.71,331,-4.69,0.92,108.1,0,0,0,0,54.3,89,48.3,31.9,2.6,15.4,0.0,84.7,67015,67.6,89.9,25.888571428571428,34.65,18,74.6882142857143,0.22166666666666673,0.78
143,USA,United States,North America,High,2017-09-24,37.09,-95.71,331,-7.29,0.17,102.5,0,0,0,0,16.5,-13,52.1,36.4,10.9,12.4,0.0,90.4,67015,67.7,99.2,21.372142857142858,32.95,4,67.31458333333333,0.253452380952381,1.03
144,USA,United States,North America,High,2017-10-01,37.09,-95.71,331,-8.2,0.18,54.0,0,0,0,0,76.3,116,76.0,29.0,5.8,16.8,0.0,82.4,67121,68.2,100.0,22.03255952380952,30.7,0,76.85773809523809,0.20154761904761914,0.45
145,USA,United States,North America,High,2017-10-08,37.09,-95.71,331,-2.88,0.03,0.0,0,0,0,0,91.5,147,70.2,31.4,0.0,32.1,0.0,83.7,67121,76.0,98.1,17.892500000000002,30.49,0,73.58440476190476,0.10494047619047621,0.79
146,USA,United States,North America,High,2017-10-15,37.09,-95.71,331,-1.97,0.64,35.1,0,0,0,0,49.6,89,88.2,34.2,10.9,17.3,0.0,80.2,67121,75.5,97.7,15.192261904761907,24.96,0,69.17875000000001,0.09678571428571425,0.74
147,USA,United States,North America,High,2017-10-22,37.09,-95.71,331,-2.38,-0.21,15.8,0,0,0,0,39.7,74,67.1,32.6,6.5,15.3,0.0,86.1,67121,74.0,100.0,10.163869047619048,24.0,0,61.06684523809523,0.029761904761904667,0.16
148,USA,United States,North America,High,2017-10-29,37.09,-95.71,331,-2.85,0.23,76.7,0,0,0,0,44.0,53,61.6,27.4,3.0,17.8,0.0,83.1,67121,68.5,90.3,9.579642857142858,23.37,0,77.9447619047619,0.1525,0.46
149,USA,United States,North America,High,2017-11-05,37.09,-95.71,331,-3.77,-0.35,66.9,0,0,0,0,70.1,81,63.4,24.4,2.2,22.6,0.0,84.4,67227,68.7,89.7,7.661488095238096,18.48,0,73.00839285714285,0.18101190476190473,0.89
150,USA,United States,North America,High,2017-11-12,37.09,-95.71,331,-5.65,0.09,58.4,0,0,0,0,82.3,104,44.5,31.4,10.4,24.7,0.0,79.6,67227,67.5,100.0,11.971666666666668,24.53,0,78.65678571428572,0.23839285714285735,0.91
151,USA,United States,North America,High,2017-11-19,37.09,-95.71,331,-1.54,0.31,85.3,0,0,0,0,111.9,174,78.5,31.4,0.0,15.0,0.0,80.0,67227,67.4,100.0,7.3775,21.74,0,64.3879761904762,0.028333333333333294,0.09
152,USA,United States,North America,High,2017-11-26,37.09,-95.71,331,0.51,0.06,57.1,0,0,0,0,40.4,63,70.4,26.0,3.0,17.0,0.0,85.1,67227,65.9,97.4,10.479940476190476,20.82,0,73.84255952380951,0.10482142857142852,0.41
153,USA,United States,North America,High,2017-12-03,37.09,-95.71,331,-0.38,0.16,87.0,0,0,0,0,39.2,65,60.7,32.1,3.3,6.3,0.0,85.4,67333,77.1,100.0,4.602083333333333,23.04,0,64.43857142857144,0.05327380952380933,0.45
154,USA,United States,North America,High,2017-12-10,37.09,-95.71,331,2.45,0.1,71.8,0,0,0,0,30.2,41,65.2,36.5,4.6,16.3,0.0,75.6,67333,73.0,92.5,4.467857142857143,16.84,0,66.49898809523809,0.03684523809523804,0.27
155,USA,United States,North America,High,2017-12-17,37.09,-95.71,331,-0.2,-0.55,55.2,0,0,0,0,45.3,61,78.1,28.9,5.9,21.6,0.0,84.5,67333,75.2,99.4,5.20547619047619,17.15,0,85.57601190476191,0.18374999999999986,0.65
156,USA,United States,North America,High,2017-12-24,37.09,-95.71,331,-0.3,-0.72,99.7,0,0,0,0,49.5,61,56.1,32.0,1.4,26.7,0.0,84.3,67333,73.2,98.1,-4.284464285714286,4.59,0,70.04440476190477,0.0744642857142857,0.34
157,USA,United States,North America,High,2017-12-31,37.09,-95.71,331,1.72,-0.02,81.2,0,0,0,0,18.7,39,50.5,28.8,2.0,5.7,0.0,82.4,67333,82.1,100.0,-6.773869047619048,5.66,0,65.05553571428571,0.03773809523809522,0.26
158,USA,United States,North America,High,2018-01-07,37.09,-95.71,331,3.24,0.07,101.2,0,0,0,0,10.2,32,60.2,34.0,6.3,18.6,4.4,80.8,67439,73.0,98.0,0.28845238095238096,11.9,0,76.29672619047619,0.12279761904761917,0.51
159,USA,United States,North America,High,2018-01-14,37.09,-95.71,331,4.92,0.84,52.4,0,0,0,0,12.8,22,54.4,35.0,5.7,17.4,11.8,82.2,67439,62.0,95.6,-3.0282738095238093,15.7,0,71.78285714285714,0.05339285714285706,0.21
160,USA,United States,North America,High,2018-01-21,37.09,-95.71,331,2.35,-0.03,144.0,0,0,0,0,31.7,51,46.9,26.8,3.9,16.9,5.6,83.2,67439,72.8,94.2,5.866607142857143,18.93,0,69.58041666666666,0.05630952380952362,0.19
161,USA,United States,North America,High,2018-01-28,37.09,-95.71,331,7.51,0.63,146.0,0,0,0,0,5.4,-4,39.1,32.0,6.4,23.4,9.2,80.0,67439,68.4,100.0,1.9936904761904761,16.15,0,60.332976190476195,0.06023809523809517,0.22
162,USA,United States,North America,High,2018-02-04,37.09,-95.71,331,11.52,-0.74,108.2,0,0,0,0,25.1,41,65.9,23.2,11.6,9.0,14.7,78.8,67544,69.6,98.7,-1.8548809523809524,11.46,0,68.4835119047619,0.13934523809523794,0.42
163,USA,United States,North America,High,2018-02-11,37.09,-95.71,331,9.0,0.25,107.9,0,0,0,0,46.7,100,50.4,32.2,3.0,20.6,12.6,87.9,67544,66.8,100.0,4.44172619047619,25.25,0,70.11255952380952,0.12595238095238093,0.37
164,USA,United States,North America,High,2018-02-18,37.09,-95.71,331,8.4,0.42,71.1,1,0,0,1,82.9,130,73.7,33.6,1.2,21.5,23.7,83.3,67544,67.2,97.4,3.6257738095238095,20.56,0,88.0085119047619,0.24041666666666672,0.8
165,USA,United States,North America,High,2018-02-25,37.09,-95.71,331,8.51,0.03,175.9,0,0,0,0,18.7,39,53.8,26.9,9.0,25.6,8.5,80.4,67544,60.7,100.0,8.50047619047619,18.94,0,76.46470238095237,0.10249999999999991,0.35
166,USA,United States,North America,High,2018-03-04,37.09,-95.71,331,11.46,-0.92,142.1,1,0,0,1,31.9,34,57.5,30.3,5.3,21.4,35.3,82.8,67650,61.7,100.0,7.503333333333333,19.96,0,68.31130952380951,0.11541666666666647,0.49
167,USA,United States,North America,High,2018-03-11,37.09,-95.71,331,8.48,-0.6,111.7,1,0,0,1,60.7,69,70.1,22.2,6.1,22.9,17.4,83.8,67650,56.5,100.0,8.188095238095238,22.97,0,65.64988095238095,0.08678571428571419,0.67
168,USA,United States,North America,High,2018-03-18,37.09,-95.71,331,11.38,0.68,86.7,1,0,0,1,0.0,5,47.0,34.5,6.0,16.1,21.9,79.2,67650,69.7,94.3,10.996011904761904,21.63,0,74.59761904761905,0.18613095238095234,0.52
169,USA,United States,North America,High,2018-03-25,37.09,-95.71,331,12.11,-0.51,139.7,0,0,0,0,43.6,50,51.1,31.8,6.7,16.2,13.0,80.7,67650,77.3,91.1,10.133750000000001,20.3,0,79.06738095238094,0.26434523809523836,0.65
170,USA,United States,North America,High,2018-04-01,37.09,-95.71,331,11.27,0.97,131.5,0,0,0,0,44.2,87,69.8,27.3,8.2,13.5,15.1,91.8,67756,71.3,100.0,5.099345238095237,18.58,0,67.8027380952381,0.2049999999999999,0.8
171,USA,United States,North America,High,2018-04-08,37.09,-95.71,331,11.97,-0.02,135.8,1,0,0,1,55.0,86,73.5,34.7,6.3,22.7,23.4,83.8,67756,66.7,94.2,11.705059523809524,27.38,0,68.0210119047619,0.13815476190476197,0.46
172,USA,United States,North America,High,2018-04-15,37.09,-95.71,331,12.15,0.3,169.1,1,0,0,1,37.5,48,56.1,40.2,4.8,20.8,30.7,86.4,67756,64.5,100.0,9.81125,25.69,0,64.60142857142857,0.15077380952380956,0.99
173,USA,United States,North America,High,2018-04-22,37.09,-95.71,331,13.95,0.09,110.3,1,0,0,1,44.7,52,62.6,26.3,2.0,20.4,34.4,85.8,67756,66.3,100.0,14.139166666666668,24.91,0,70.33755952380952,0.18119047619047604,0.6
174,USA,United States,North America,High,2018-04-29,37.09,-95.71,331,13.79,0.1,96.3,0,0,0,0,15.0,2,39.3,36.1,3.1,26.2,19.4,86.2,67756,61.5,94.2,20.496488095238096,28.86,0,72.25892857142857,0.26470238095238097,0.94
175,USA,United States,North America,High,2018-05-06,37.09,-95.71,331,9.11,-0.21,117.9,1,0,0,1,49.0,68,53.4,28.4,5.8,13.7,15.9,82.6,67862,71.2,99.5,23.763214285714284,33.56,8,64.35172619047619,0.20136904761904764,0.54
176,USA,United States,North America,High,2018-05-13,37.09,-95.71,331,7.32,-0.05,82.4,0,0,0,0,65.8,114,51.3,25.1,0.5,15.3,8.7,79.5,67862,62.8,95.1,23.68660714285714,31.23,0,76.43089285714285,0.24791666666666692,0.43
177,USA,United States,North America,High,2018-05-20,37.09,-95.71,331,8.57,0.1,85.1,0,0,0,0,47.4,70,66.1,31.5,2.6,26.0,17.9,77.8,67862,75.9,100.0,23.2525,32.65,3,82.72232142857143,0.29023809523809524,0.7
178,USA,United States,North America,High,2018-05-27,37.09,-95.71,331,9.26,0.4,56.9,2,0,0,2,62.4,99,76.6,28.3,8.1,24.3,27.9,84.0,67862,68.8,92.1,26.504226190476192,32.93,11,76.2502380952381,0.18470238095238095,0.78
179,USA,United States,North America,High,2018-06-03,37.09,-95.71,331,7.73,0.04,132.6,0,0,0,0,25.1,46,47.3,30.1,4.5,19.6,8.1,81.2,67968,69.3,100.0,25.333035714285714,33.29,10,66.91702380952381,0.21035714285714288,0.7
180,USA,United States,North America,High,2018-06-10,37.09,-95.71,331,2.5,0.94,135.9,0,0,0,0,0.5,11,45.1,36.0,5.9,17.3,0.0,80.0,67968,66.5,95.2,27.565833333333337,34.7,37,71.88833333333334,0.24446428571428555,0.56
181,USA,United States,North America,High,2018-06-17,37.09,-95.71,331,4.66,-0.29,110.3,0,0,0,0,75.1,104,74.9,31.1,6.4,18.9,7.5,85.1,67968,72.4,93.6,26.808988095238096,34.47,28,63.230535714285715,0.20440476190476198,0.5
182,USA,United States,North America,High,2018-06-24,37.09,-95.71,331,5.62,-0.31,86.3,0,0,0,0,59.8,87,78.7,40.3,2.6,11.6,7.3,86.9,67968,73.6,98.6,28.100952380952382,37.23,40,72.17476190476191,0.18041666666666656,0.45
183,USA,United States,North America,High,2018-07-01,37.09,-95.71,331,0.21,0.42,62.2,0,0,0,0,90.6,166,69.5,29.3,7.6,16.6,0.0,82.4,68074,70.1,90.1,28.97422619047619,38.18,43,65.8010119047619,0.26851190476190495,0.77
184,USA,United States,North America,High,2018-07-08,37.09,-95.71,331,0.54,-0.17,118.8,0,0,0,0,4.8,19,48.7,27.7,7.4,20.2,0.0,80.7,68074,74.8,98.1,30.094940476190477,38.08,65,59.65547619047619,0.18363095238095242,0.38
185,USA,United States,North America,High,2018-07-15,37.09,-95.71,331,-1.2,-0.34,159.3,0,0,0,0,59.3,105,63.1,25.0,8.0,12.8,0.0,85.7,68074,73.5,99.8,29.062619047619044,39.89,42,68.08535714285715,0.2764880952380953,0.68
186,USA,United States,North America,High,2018-07-22,37.09,-95.71,331,-4.23,-0.63,66.6,0,0,0,0,57.1,98,68.9,27.7,3.8,26.5,0.0,84.1,68074,71.8,94.8,27.293869047619047,37.04,36,57.103392857142865,0.2486904761904761,0.65
187,USA,United States,North America,High,2018-07-29,37.09,-95.71,331,-2.9,0.44,65.1,0,0,0,0,90.6,132,81.4,28.3,4.1,19.0,0.0,82.1,68074,62.9,100.0,25.20005952380952,34.99,21,63.39488095238095,0.28297619047619044,1.12
188,USA,United States,North America,High,2018-08-05,37.09,-95.71,331,-2.84,-0.3,36.7,0,0,0,0,55.5,90,45.7,35.6,9.0,6.8,0.0,78.6,68180,75.3,99.7,28.374702380952378,36.87,54,62.10214285714286,0.23095238095238108,0.38
189,USA,United States,North America,High,2018-08-12,37.09,-95.71,331,-0.39,-0.05,70.3,0,0,0,0,101.4,156,71.3,28.1,2.6,20.7,0.0,82.1,68180,67.6,93.3,25.83720238095238,32.2,5,78.69886904761904,0.4097619047619046,0.84
190,USA,United States,North America,High,2018-08-19,37.09,-95.71,331,-2.76,-1.27,58.1,0,0,0,0,47.2,59,84.5,28.4,1.7,22.7,0.0,83.5,68180,70.7,100.0,23.782083333333333,32.49,2,81.64964285714285,0.465595238095238,1.55
191,USA,United States,North America,High,2018-08-26,37.09,-95.71,331,-7.88,-0.02,40.2,0,0,0,0,87.7,137,73.3,29.4,8.1,17.6,0.0,84.0,68180,68.6,100.0,27.109583333333333,33.92,28,75.85184523809524,0.16244047619047627,0.34
192,USA,United States,North America,High,2018-09-02,37.09,-95.71,331,-4.13,0.17,28.0,0,1,0,1,84.4,119,56.6,34.0,3.1,12.6,0.0,75.9,68286,66.1,81.7,24.30702380952381,32.09,2,83.95160714285714,0.3134523809523809,0.55
193,USA,United States,North America,High,2018-09-09,37.09,-95.71,331,-2.83,0.71,62.3,0,0,0,0,19.1,26,55.7,36.6,7.0,14.8,0.0,84.6,68286,72.3,100.0,22.458809523809524,31.69,0,79.32119047619047,0.1398214285714286,0.49
194,USA,United States,North America,High,2018-09-16,37.09,-95.71,331,-3.34,0.12,83.6,0,0,0,0,53.5,67,80.1,34.1,3.7,16.1,0.0,83.4,68286,72.3,100.0,24.87029761904762,34.58,22,71.39529761904762,0.1333928571428571,0.35
195,USA,United States,North America,High,2018-09-23,37.09,-95.71,331,-1.71,0.61,46.1,0,0,0,0,74.3,96,76.3,42.1,4.3,14.3,0.0,81.4,68286,64.6,95.8,18.969880952380954,31.8,0,74.53970238095238,0.17571428571428566,0.81
196,USA,United States,North America,High,2018-09-30,37.09,-95.71,331,-7.99,0.08,67.1,0,0,0,0,23.9,59,62.3,35.6,3.0,22.8,0.0,84.2,68286,74.5,100.0,23.33214285714286,32.43,2,79.73958333333333,0.17553571428571427,0.61
197,USA,United States,North America,High,2018-10-07,37.09,-95.71,331,-7.48,-0.37,58.1,0,0,0,0,24.7,44,43.7,32.4,1.3,21.3,0.0,83.3,68391,66.5,100.0,15.141785714285716,26.77,0,85.05279761904762,0.19607142857142842,0.56
198,USA,United States,North America,High,2018-10-14,37.09,-95.71,331,-6.05,-0.43,0.0,0,1,0,1,51.7,85,60.1,28.2,1.3,24.3,0.0,84.4,68391,65.5,82.4,9.84470238095238,20.19,0,74.85005952380952,0.08107142857142857,0.3
199,USA,United States,North America,High,2018-10-21,37.09,-95.71,331,-6.11,0.14,77.2,0,0,0,0,24.3,42,60.4,30.2,3.5,24.6,0.0,78.9,68391,60.9,100.0,11.648690476190476,22.49,0,77.37696428571428,0.08494047619047618,0.26
200,USA,United States,North America,High,2018-10-28,37.09,-95.71,331,-2.93,0.74,63.2,0,0,0,0,74.1,142,81.9,35.4,9.9,27.3,0.0,80.8,68391,67.5,93.0,12.415416666666667,23.14,0,77.13374999999999,0.14321428571428574,0.52
201,USA,United States,North America,High,2018-11-04,37.09,-95.71,331,-2.42,0.16,40.6,0,0,0,0,65.9,77,71.2,36.4,6.6,22.0,0.0,86.1,68497,69.7,96.5,5.461607142857143,18.36,0,75.00029761904761,0.09488095238095229,0.28
202,USA,United States,North America,High,2018-11-11,37.09,-95.71,331,-0.9,0.36,44.9,0,0,0,0,51.1,57,76.4,37.2,1.1,22.8,0.0,83.6,68497,64.9,93.7,1.533452380952381,15.52,0,79.42625000000001,0.10386904761904749,0.55
203,USA,United States,North America,High,2018-11-18,37.09,-95.71,331,-3.37,0.99,81.6,0,0,0,0,55.5,91,80.0,39.2,6.5,13.6,3.1,77.5,68497,64.5,98.2,4.996607142857142,17.77,0,79.44202380952382,0.09374999999999992,0.72
204,USA,United States,North America,High,2018-11-25,37.09,-95.71,331,-0.74,0.15,79.7,0,0,0,0,0.6,18,42.1,30.0,7.8,19.8,0.0,81.5,68497,74.0,100.0,4.747083333333333,16.46,0,83.82577380952381,0.09815476190476187,0.36
205,USA,United States,North America,High,2018-12-02,37.09,-95.71,331,-1.34,0.19,34.0,0,0,0,0,78.1,121,74.2,36.9,4.6,17.6,0.0,80.5,68603,71.7,100.0,-0.07000000000000003,9.33,0,79.41440476190476,0.10124999999999995,0.5
206,USA,United States,North America,High,2018-12-09,37.09,-95.71,331,-0.49,-0.25,44.1,0,0,0,0,7.9,8,35.4,26.4,3.2,23.8,0.0,80.8,68603,66.2,97.8,3.6937499999999996,13.67,0,77.14416666666666,0.09291666666666665,0.37
207,USA,United States,North America,High,2018-12-16,37.09,-95.71,331,3.52,-0.49,58.4,0,0,0,0,56.6,98,63.2,18.0,4.5,25.3,3.0,79.0,68603,71.2,94.4,5.504166666666667,14.1,0,79.33380952380952,0.06547619047619033,0.44
208,USA,United States,North America,High,2018-12-23,37.09,-95.71,331,1.76,-0.63,97.9,0,0,0,0,19.2,28,36.9,24.9,1.4,6.9,0.7,84.5,68603,78.2,100.0,3.90452380952381,16.56,0,80.91148809523808,0.08470238095238096,0.33
